City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description,Date
523,Beloha,-25.1667,45.05,60.69,76,10,11.48,MG,clear sky,2021-06-07 04:23:33
524,Kaeo,-35.1,173.7833,62.33,95,100,12.03,NZ,light rain,2021-06-07 04:23:34
525,Xudat,41.631,48.681,65.35,79,47,11.23,AZ,scattered clouds,2021-06-07 04:23:34
526,Narasannapeta,18.4167,84.05,93.43,54,72,10.89,IN,broken clouds,2021-06-07 04:23:35
527,Leningradskiy,69.3833,178.4167,43.95,65,9,17.09,RU,clear sky,2021-06-07 04:22:39
528,Norman Wells,65.282,-126.8329,51.84,76,75,4.61,CA,light rain,2021-06-07 04:23:35
529,Nyurba,63.2842,118.3319,57.31,29,46,17.11,RU,scattered clouds,2021-06-07 04:23:35
530,Rio Grande,-32.035,-52.0986,57.16,77,9,10.51,BR,clear sky,2021-06-07 04:19:46
531,Targusor,44.45,28.4167,58.5,88,0,5.79,RO,light rain,2021-06-07 04:23:36
532,Namibe,-15.1961,12.1522,75.06,42,2,9.06,AO,clear sky,2021-06-07 04:23:36
533,Cairns,-16.9167,145.7667,82.11,66,90,10.36,AU,overcast clouds,2021-06-07 04:23:37
534,Maceio,-9.6658,-35.7353,72.84,94,0,1.39,BR,clear sky,2021-06-07 04:22:45
535,Tazmalt,36.3868,4.3989,62.62,93,8,2.46,DZ,clear sky,2021-06-07 04:23:37
536,Sultanpur,26.2667,82.0667,102.25,22,46,6.71,IN,scattered clouds,2021-06-07 04:23:37
537,Kununurra,-15.7667,128.7333,87.78,20,10,4.61,AU,clear sky,2021-06-07 04:23:38
538,Kurikka,62.6167,22.4167,62.1,69,29,2.82,FI,scattered clouds,2021-06-07 04:23:38
539,Moose Factory,51.2585,-80.6094,78.8,65,40,11.5,CA,scattered clouds,2021-06-07 04:23:38
540,Wawa,9.9022,4.4192,75.22,84,62,5.01,NG,light rain,2021-06-07 04:23:39
541,Celestun,20.8667,-90.4,85.64,61,100,14.56,MX,overcast clouds,2021-06-07 04:23:39
542,Zhuhai,22.2769,113.5678,89.78,74,20,15.37,CN,few clouds,2021-06-07 04:20:05
543,Majene,-3.5403,118.9707,86.09,64,100,7.43,ID,overcast clouds,2021-06-07 04:23:39
544,Sabla,12.7525,4.7077,82.83,55,100,9.22,NG,overcast clouds,2021-06-07 04:23:40
545,Fereydunshahr,32.941,50.121,66.33,17,0,4.7,IR,clear sky,2021-06-07 04:23:40
546,Si Racha,13.1737,100.9311,92.32,63,100,14.05,TH,overcast clouds,2021-06-07 04:23:40
547,Ravar,31.2656,56.8055,95.67,7,0,13.18,IR,clear sky,2021-06-07 04:23:41
548,Umea,63.8284,20.2597,58.93,77,0,5.75,SE,clear sky,2021-06-07 04:23:41
549,Mahon,39.8885,4.2658,63.16,88,0,6.91,ES,clear sky,2021-06-07 04:23:41
550,Kuldur,49.2167,131.6333,75.0,32,100,7.25,RU,overcast clouds,2021-06-07 04:23:42
551,Ketchikan,55.3422,-131.6461,51.78,87,40,10.36,US,scattered clouds,2021-06-07 04:23:42
552,Sorland,67.667,12.6934,51.87,97,100,4.74,NO,overcast clouds,2021-06-07 04:23:43
553,Porbandar,21.6422,69.6093,87.21,62,17,11.3,IN,few clouds,2021-06-07 04:23:43
554,Ancud,-41.8697,-73.8203,53.22,89,100,17.34,CL,moderate rain,2021-06-07 04:23:43
555,Shenjiamen,29.9576,122.298,72.93,82,68,11.27,CN,broken clouds,2021-06-07 04:23:44
556,Manbij,36.5281,37.9549,75.97,44,0,9.71,SY,clear sky,2021-06-07 04:23:44
557,Kortkeros,61.8106,51.5806,53.6,36,87,11.54,RU,overcast clouds,2021-06-07 04:23:44
558,Haimen,23.1935,116.6142,84.09,79,99,17.58,CN,overcast clouds,2021-06-07 04:23:45
559,Hambantota,6.1241,81.1185,85.37,68,98,16.67,LK,overcast clouds,2021-06-07 04:23:45
560,Barguzin,53.6167,109.6167,47.89,92,100,0.51,RU,light rain,2021-06-07 04:23:45
561,Manado,1.487,124.8455,84.97,74,40,4.74,ID,scattered clouds,2021-06-07 04:23:46
562,Gimli,50.6336,-96.9907,65.05,45,23,5.75,CA,few clouds,2021-06-07 04:23:46
563,Evensk,61.95,159.2333,50.0,72,59,8.12,RU,broken clouds,2021-06-07 04:23:46
564,Fernandina Beach,30.6697,-81.4626,80.96,89,75,3.0,US,broken clouds,2021-06-07 04:23:47
565,Abu Kamal,34.4506,40.9171,77.38,26,0,12.93,SY,clear sky,2021-06-07 04:23:47
566,Mandal,25.45,74.5667,92.66,38,1,13.8,IN,clear sky,2021-06-07 04:23:47
567,Vestmanna,62.1564,-7.1664,47.32,100,90,6.69,FO,overcast clouds,2021-06-07 04:23:48
568,Karaton,-6.3424,106.1045,86.16,60,56,2.89,ID,broken clouds,2021-06-07 04:23:48
569,Adrar,20.5022,-10.0711,88.11,14,0,17.45,MR,clear sky,2021-06-07 04:22:29
570,Polaniec,50.4332,21.2812,61.79,80,100,2.3,PL,overcast clouds,2021-06-07 04:23:48
571,Kismayo,-0.3582,42.5454,76.98,84,63,13.78,SO,light rain,2021-06-07 04:23:49
572,Barabai,-2.5833,115.3833,91.08,55,60,0.45,ID,broken clouds,2021-06-07 04:23:49
573,Izhma,65.0083,53.9113,41.14,57,55,10.0,RU,broken clouds,2021-06-07 04:23:50
574,Maniitsoq,65.4167,-52.9,38.98,92,100,7.72,GL,overcast clouds,2021-06-07 04:23:50
575,Malanje,-9.5402,16.341,56.01,59,9,4.09,AO,clear sky,2021-06-07 04:23:50
576,Progreso,21.2833,-89.6667,84.31,61,99,13.6,MX,overcast clouds,2021-06-07 04:23:51
577,Magnor,59.9511,12.1996,59.41,90,89,1.63,SE,overcast clouds,2021-06-07 04:23:51
578,Kidal,18.4411,1.4078,89.22,13,15,6.96,ML,few clouds,2021-06-07 04:23:51
579,Pombas,17.1503,-25.0201,71.38,82,24,15.64,CV,few clouds,2021-06-07 04:23:52
580,Port Lincoln,-34.7333,135.8667,58.55,84,44,23.8,AU,scattered clouds,2021-06-07 04:23:52
581,Beruwala,6.4788,79.9828,82.94,78,99,10.16,LK,overcast clouds,2021-06-07 04:23:52
582,Muli,2.9167,73.5667,83.1,73,38,16.49,MV,scattered clouds,2021-06-07 04:23:53
583,Saint-Honore,48.5334,-71.0824,64.29,79,92,6.49,CA,overcast clouds,2021-06-07 04:23:53
584,Yerbogachen,61.2767,108.0108,53.76,38,69,12.15,RU,broken clouds,2021-06-07 04:23:54
585,Khani,41.9563,42.9566,51.37,81,3,1.32,GE,clear sky,2021-06-07 04:23:54
586,Solnechnyy,50.7214,136.6319,69.22,54,46,3.31,RU,scattered clouds,2021-06-07 04:23:54
587,Chumikan,54.7183,135.315,44.02,79,65,8.34,RU,broken clouds,2021-06-07 04:22:17
588,Arkhangelskoye,55.8549,35.3287,58.62,90,98,4.27,RU,overcast clouds,2021-06-07 04:23:55
589,Faya,18.3851,42.4509,70.32,33,6,1.01,SA,clear sky,2021-06-07 04:23:55
590,Melur,10.05,78.3333,87.62,57,62,1.95,IN,broken clouds,2021-06-07 04:23:55
591,Santa Isabel Do Rio Negro,-0.4139,-65.0192,77.97,79,92,2.17,BR,overcast clouds,2021-06-07 04:23:56
592,Seymchan,62.8833,152.4333,53.8,73,100,4.25,RU,overcast clouds,2021-06-07 04:23:56
593,Abancay,-13.6339,-72.8814,52.54,88,9,0.89,PE,clear sky,2021-06-07 04:23:57
594,Pontianak,-0.0333,109.3333,89.58,62,20,2.33,ID,few clouds,2021-06-07 04:23:57
595,Placido De Castro,-10.3353,-67.1856,74.23,87,23,2.51,BR,few clouds,2021-06-07 04:23:57
596,Kasane,-17.8167,25.15,46.49,81,0,6.91,BW,clear sky,2021-06-07 04:23:58
597,Novobirilyussy,56.9514,90.6661,57.79,92,100,9.73,RU,overcast clouds,2021-06-07 04:23:58
598,Westport,41.1415,-73.3579,80.74,81,1,1.01,US,clear sky,2021-06-07 04:23:58
599,Bikaner,28.0167,73.3,96.76,33,0,19.01,IN,clear sky,2021-06-07 04:23:59
600,Goderich,43.7501,-81.7165,75.52,53,56,6.91,CA,broken clouds,2021-06-07 04:23:59
601,La Palma,33.8464,-118.0467,66.9,78,75,3.0,US,broken clouds,2021-06-07 04:24:00
602,Port Blair,11.6667,92.75,82.44,89,75,5.75,IN,broken clouds,2021-06-07 04:24:00
603,Avera,33.194,-82.5271,73.27,94,100,7.05,US,overcast clouds,2021-06-07 04:24:00
604,Kant,27.8,79.8,101.62,23,0,6.22,IN,clear sky,2021-06-07 04:24:01
605,Manicore,-5.8092,-61.3003,72.63,97,91,1.45,BR,overcast clouds,2021-06-07 04:24:01
606,Berlevag,70.8578,29.0864,42.8,65,1,3.42,NO,clear sky,2021-06-07 04:24:01
607,Calvinia,-31.4707,19.776,49.48,45,0,15.97,ZA,clear sky,2021-06-07 04:24:02
608,Mogadishu,2.0371,45.3438,79.54,83,53,18.68,SO,broken clouds,2021-06-07 04:19:09
609,Juneau,58.3019,-134.4197,55.4,87,75,3.47,US,broken clouds,2021-06-07 04:24:02
610,Irbeyskoye,55.6428,95.4522,60.51,71,100,12.06,RU,overcast clouds,2021-06-07 04:24:03
611,Kawalu,-7.3817,108.2082,85.14,61,75,4.38,ID,broken clouds,2021-06-07 04:24:03
612,Sarkand,45.41,79.9186,71.69,38,73,6.04,KZ,broken clouds,2021-06-07 04:24:03
613,Gorontalo,0.5412,123.0595,87.91,61,38,5.3,ID,scattered clouds,2021-06-07 04:24:04
614,Repnoye,51.5921,43.1861,60.26,84,87,2.8,RU,overcast clouds,2021-06-07 04:24:04
615,Tucuma,-0.1833,-50.05,75.31,92,11,5.39,BR,few clouds,2021-06-07 04:24:05
616,Vao,-22.6667,167.4833,69.73,62,22,15.19,NC,few clouds,2021-06-07 04:24:05
617,Palana,59.1167,159.9667,45.01,77,83,2.1,RU,broken clouds,2021-06-07 04:22:13
618,Northam,51.0333,-4.2167,53.15,96,77,4.83,GB,broken clouds,2021-06-07 04:24:06
619,Gorno-Altaysk,51.9561,85.955,68.36,48,7,3.53,RU,clear sky,2021-06-07 04:24:06
620,Tessalit,20.1986,1.0114,89.62,11,0,9.73,ML,clear sky,2021-06-07 04:24:06
621,Rivne,50.6231,26.2274,58.84,94,0,4.47,UA,clear sky,2021-06-07 04:24:07
622,Marabba,12.35,32.1833,82.9,56,42,10.78,SD,scattered clouds,2021-06-07 04:24:07
623,Puerto Escondido,15.85,-97.0667,83.32,81,100,5.35,MX,overcast clouds,2021-06-07 04:24:07
624,Dali,25.7,100.1833,75.67,59,54,4.36,CN,broken clouds,2021-06-07 04:24:08
625,Volchanets,42.9131,132.7469,70.92,48,28,5.68,RU,scattered clouds,2021-06-07 04:24:08
626,Mantua,45.1667,10.7833,67.75,89,85,1.99,IT,overcast clouds,2021-06-07 04:24:09
627,Aswan,24.0934,32.907,80.29,19,0,13.6,EG,clear sky,2021-06-07 04:22:49
628,Kharan,28.5833,65.4167,91.18,35,0,5.46,PK,clear sky,2021-06-07 04:24:09
629,Tateyama,34.9833,139.8667,75.22,85,100,2.26,JP,overcast clouds,2021-06-07 04:24:09
630,Imbituba,-28.24,-48.6703,62.49,93,100,9.13,BR,overcast clouds,2021-06-07 04:21:26
631,South Venice,27.0531,-82.4243,82.42,81,75,5.75,US,haze,2021-06-07 04:24:10
632,Sarakhs,36.5449,61.1577,86.14,37,0,6.91,IR,clear sky,2021-06-07 04:24:10
633,Esna,25.2934,32.554,77.02,22,0,13.96,EG,clear sky,2021-06-07 04:24:11
634,Saldanha,-33.0117,17.9442,68.05,38,2,27.07,ZA,clear sky,2021-06-07 04:24:11
635,Oksbol,55.6268,8.2876,57.49,93,100,6.4,DK,overcast clouds,2021-06-07 04:24:11
636,Nouakchott,18.0858,-15.9785,76.93,33,4,17.29,MR,clear sky,2021-06-07 04:24:06
637,Carauari,-4.8828,-66.8958,73.31,98,97,2.08,BR,overcast clouds,2021-06-07 04:24:12
638,Micomeseng,2.1462,10.6164,69.06,100,100,0.16,GQ,moderate rain,2021-06-07 04:24:12
639,Karaidel,55.8337,56.9069,66.79,55,3,1.21,RU,clear sky,2021-06-07 04:21:06
640,Guasdualito,7.2424,-70.7324,70.45,97,100,3.0,VE,overcast clouds,2021-06-07 04:24:13
641,Port Augusta,-32.5,137.7667,73.54,27,0,28.05,AU,clear sky,2021-06-07 04:24:13
642,Mattru,7.6244,-11.8332,75.0,98,100,1.34,SL,light rain,2021-06-07 04:24:13
643,Waipawa,-41.4122,175.5153,53.46,77,91,11.03,NZ,overcast clouds,2021-06-07 04:22:11
644,Los Algarrobos,8.5,-82.4333,79.45,90,59,1.54,PA,broken clouds,2021-06-07 04:24:14
645,Spassk,52.747,87.7545,68.47,49,16,2.95,RU,few clouds,2021-06-07 04:24:14
646,Haverhill,42.7762,-71.0773,79.05,76,1,4.0,US,clear sky,2021-06-07 04:19:57
647,Montilla,37.5863,-4.6381,66.79,56,0,3.6,ES,clear sky,2021-06-07 04:24:15
648,Valleyview,55.0667,-117.2859,57.24,47,94,8.05,CA,overcast clouds,2021-06-07 04:24:15
649,Dauphin,51.1494,-100.0502,60.94,55,1,14.97,CA,clear sky,2021-06-07 04:24:16
650,Birao,10.2849,22.7882,75.4,78,62,3.33,CF,broken clouds,2021-06-07 04:24:16
651,Kodinar,20.7903,70.7031,87.69,62,17,9.62,IN,few clouds,2021-06-07 04:24:18
652,Ternate,0.8,127.4,83.97,70,79,6.11,ID,broken clouds,2021-06-07 04:24:18
653,Tigil,57.8,158.6667,53.22,70,94,6.87,RU,overcast clouds,2021-06-07 04:24:18
654,Amapa,1.0,-52.0,70.84,99,47,1.48,BR,scattered clouds,2021-06-07 04:24:19
655,Tevaitoa,-16.7833,-151.5,81.05,77,25,10.6,PF,light rain,2021-06-07 04:24:19
656,Vila,42.0304,-8.1588,50.32,78,100,3.56,PT,overcast clouds,2021-06-07 04:24:19
657,Tazovskiy,67.4667,78.7,35.89,75,85,9.4,RU,overcast clouds,2021-06-07 04:24:20
658,Chiredzi,-21.05,31.6667,53.62,89,77,4.36,ZW,broken clouds,2021-06-07 04:24:20
659,Upata,8.0086,-62.3989,70.21,96,63,5.03,VE,broken clouds,2021-06-07 04:24:20
660,Brejo Da Madre De Deus,-8.1458,-36.3711,62.83,98,31,4.7,BR,scattered clouds,2021-06-07 04:24:21
661,Kamina,-8.7386,24.9906,57.87,76,4,4.03,CD,clear sky,2021-06-07 04:24:21
662,Pimentel,-6.8367,-79.9342,66.99,85,98,1.01,PE,light rain,2021-06-07 04:24:21
663,Nhulunbuy,-12.2333,136.7667,81.21,74,75,11.5,AU,broken clouds,2021-06-07 04:24:22
664,Nianzishan,47.5167,122.8833,78.4,31,0,7.76,CN,clear sky,2021-06-07 04:24:22
665,Diapaga,12.0708,1.7889,82.04,59,97,6.82,BF,overcast clouds,2021-06-07 04:24:22
666,Tiznit,29.5833,-9.5,68.5,61,90,1.48,MA,overcast clouds,2021-06-07 04:24:23
667,Huruta,8.15,39.35,61.74,64,41,2.73,ET,scattered clouds,2021-06-07 04:24:23
668,Half Moon Bay,37.4636,-122.4286,63.77,72,20,1.01,US,haze,2021-06-07 04:24:24
669,Roald,62.5833,6.1333,55.0,87,75,6.91,NO,broken clouds,2021-06-07 04:24:24
670,Becerril,9.7041,-73.2793,77.56,72,100,5.17,CO,overcast clouds,2021-06-07 04:24:24
671,Laizhou,37.1717,119.9214,82.13,49,100,8.66,CN,overcast clouds,2021-06-07 04:24:25
672,Asau,46.4333,26.4,54.39,88,26,3.87,RO,scattered clouds,2021-06-07 04:24:26
673,Mackay,-21.15,149.2,76.05,68,89,17.27,AU,overcast clouds,2021-06-07 04:23:40
674,Narsaq,60.9167,-46.05,55.62,79,100,2.59,GL,overcast clouds,2021-06-07 04:24:26
675,Yichang,30.7144,111.2847,92.62,45,97,6.67,CN,overcast clouds,2021-06-07 04:22:37
676,Port Moresby,-9.4431,147.1797,85.42,70,40,17.27,PG,haze,2021-06-07 04:24:27
677,Dogondoutchi,13.6393,4.0287,86.43,39,100,9.55,NE,overcast clouds,2021-06-07 04:24:27
678,Adwa,14.1646,38.8955,71.56,33,6,3.11,ET,clear sky,2021-06-07 04:24:28
679,Bilma,18.6853,12.9164,84.9,19,86,7.56,NE,overcast clouds,2021-06-07 04:24:28
680,Kutum,14.2,24.6667,73.6,20,15,3.33,SD,few clouds,2021-06-07 04:24:28
681,Carndonagh,55.25,-7.2667,49.96,90,100,5.68,IE,overcast clouds,2021-06-07 04:24:29
682,Zabol,32.25,67.25,82.65,20,0,4.76,AF,clear sky,2021-06-07 04:24:29
683,Cockburn Town,21.4612,-71.1419,79.74,78,7,22.01,TC,clear sky,2021-06-07 04:21:16
684,Sept-Iles,50.2001,-66.3821,47.05,87,75,1.01,CA,broken clouds,2021-06-07 04:24:29
685,Ferme-Neuve,46.7001,-75.4493,71.38,95,100,6.33,CA,overcast clouds,2021-06-07 04:24:30
686,Les Herbiers,46.8667,-1.0167,54.39,77,95,3.36,FR,overcast clouds,2021-06-07 04:24:30
687,Huarmey,-10.0681,-78.1522,64.69,85,88,6.4,PE,overcast clouds,2021-06-07 04:24:30
688,Urumqi,43.801,87.6005,70.75,28,0,6.55,CN,clear sky,2021-06-07 04:22:03
689,Nuuk,64.1835,-51.7216,39.81,93,90,2.3,GL,light rain,2021-06-07 04:24:31
690,Birjand,32.8663,59.2211,91.87,9,0,13.8,IR,clear sky,2021-06-07 04:24:31
691,Vanavara,60.34,102.2797,39.43,94,100,4.03,RU,light rain,2021-06-07 04:24:32
692,Brainerd,46.358,-94.2008,80.38,57,90,4.61,US,overcast clouds,2021-06-07 04:24:23
693,Shar,49.5886,81.0453,68.54,44,0,4.23,KZ,clear sky,2021-06-07 04:24:32
694,Mitsamiouli,-11.3847,43.2844,78.3,69,11,13.44,KM,few clouds,2021-06-07 04:24:33
695,Modakeke,7.3833,4.2667,70.75,99,97,2.73,NG,overcast clouds,2021-06-07 04:24:33
696,Lyubashivka,47.8372,30.2598,57.31,82,45,8.21,UA,scattered clouds,2021-06-07 04:24:33
697,Husavik,66.0449,-17.3389,44.51,72,33,9.24,IS,scattered clouds,2021-06-07 04:21:37
698,Hede,33.7681,120.2517,98.78,13,100,14.76,CN,overcast clouds,2021-06-07 04:24:34
699,Alta Floresta,-9.8756,-56.0861,73.02,64,100,3.71,BR,overcast clouds,2021-06-07 04:24:34
700,Oistins,13.0667,-59.5333,80.69,65,40,20.71,BB,scattered clouds,2021-06-07 04:24:34
701,Zhezkazgan,47.8043,67.7144,74.84,17,36,16.78,KZ,scattered clouds,2021-06-07 04:24:35
702,Krasnogvardeyskoye,45.8456,41.5186,62.11,86,100,10.47,RU,overcast clouds,2021-06-07 04:20:08
703,Marawi,7.9986,124.2928,81.75,58,57,3.44,PH,broken clouds,2021-06-07 04:22:04
704,Niort,46.3333,-0.3333,56.68,90,95,4.18,FR,overcast clouds,2021-06-07 04:24:35
705,Ponta Delgada,37.7333,-25.6667,63.32,88,20,0.0,PT,few clouds,2021-06-07 04:24:36
706,Nikolayevsk-Na-Amure,53.1406,140.73,48.69,78,100,8.41,RU,overcast clouds,2021-06-07 04:24:36
707,Kachiry,53.0675,76.1036,73.71,25,6,3.96,KZ,clear sky,2021-06-07 04:24:36
708,Dajal,29.5577,70.3762,102.78,28,0,18.81,PK,clear sky,2021-06-07 04:24:37
